242793645	
732339382	394366844	722229372	2095509360	1566396956	1324065379	1286316194	1745844383	701638347	1810537880	
1941841137	274009926	200059641	815329047	732376666	1126560355	773018213	2056391600	1712628403	1603816931	
2005652501	383184877	1876818370	1544463903	1073142622	1203430255	199526874	1797088542	1486148304	1122611779	
130280281	71004038	1516978623	852509653	19029750	935891931	29091384	1305345945	534252667	730729731	
968400177	328610156	1004739658	1168459818	1143939203	1737116324	147536526	1916957416	1646024276	1860164929	
1373290700	1504193129	95866158	1102625422	901173385	1169008781	158572029	1100700259	818613675	1644720334	
75828390	948893956	1715724372	1592807013	1801403609	1734754123	381215297	1830494994	892616420	915467964	
413741077	1861016597	1244078120	1418480735	881992768	240533676	1008113411	1029529294	10007444	506654040	
742210575	1383298144	2010847169	838076733	338439919	764536906	2007085514	497011948	1865237166	678215542	
2141732282	1941065556	1627109498	1709973007	1386388922	1281029460	1297243482	1767604219	964040806	42376254	
535588535	1377781883	1903392851	1779666655	648778971	637901971	2020200331	1656892382	1667431265	2030207776	
16062774	262158192	1266022272	2026909944	1100234926	1604462191	643963202	959836792	2101474140	361716720	
1638052334	2095722774	155298629	1117678185	1658212133	1541687551	251223997	807971967	1161808122	1215264803	
850348221	1697396657	445563038	606257425	1329579664	1094342009	1244159396	1202296348	603750744	764107014	
1085020476	619813518	1026265206	203559100	499239814	2126500132	1808021292	1143203017	938853277	1762011784	
1504919737	429421963	1710250910	1660218366	1547100148	1220979396	1054422269	1798324145	2028951363	68746743	
866105300	731815937	1766143400	1311668339	1338073362	948239417	258526700	434749110	3052117	862277444	
1198856124	1088072593	1482090963	77637683	1291631693	1981330777	56654167	952169337	977050146	995507444	
566697473	334486236	1424929408	129464736	1994704602	824545908	1350444132	901643224	475386406	1231911847	
970389967	1341491706	1963727784	589049720	505676397	1154317498	1537289137	764203098	1589066609	1540341254	
1626480542	640439085	480930199	961087857	718076768	1772561892	794934987	774730936	577247582	1771985133	
1770238380	1143945055	2106471369	1047684140	1273409791	1953692324	1872230049	476370275	707851900	200132807	
1708282123	1678241867	1541624513	1524526259	119807939	2047300911	531360110	1657097076	664020361	2120426719	
1049954682	143017255	613382156	1530884881	1104105113	1331458925	1155963126	1899040100	2106189861	1733210708	
1523541585	1728944593	729672115	1482529307	629145086	2003081907	1288737983	353891487	331968534	1996589883	
554024294	2040250657	1527348102	2095648807	1417293269	1647156042	1995466070	1948653379	1156769470	512002783	
1921596450	59240505	655020039	387494958	1590125386	1759125152	1718953883	598604864	1510681604	1677660096	
184331924	886739541	1259121042	914004040	221785200	1888266128	769602299	1510523183	94673967	1101570833	
1359629418	648698261	994337843	739493873	596863420	264147464	239166267	444845843	65317195	1395935737	
956848626	1986913645	1455176242	1611868665	226924955	897817981	1223510169	1945878839	1496422845	586708125	
1476055287	1680754770	1473447667	587692681	447275162	1695232867	328475161	1216877461	1058272403	423149128	
170964646	270418173	1071847389	1165302489	1009912046	1668710810	1429449953	1249078313	2113556653	1494767148	
497530403	922921631	1334197145	1952706645	387306649	1561122101	703040978	1610816818	1359517292	51980176	
50041296	688088931	1732734946	1523488963	1275781613	32526460	1071238182	1604256774	1249403921	2129510585	
2027405903	1420368567	252445111	951769644	438187409	1262357157	472996806	1867637362	363951823	439069811	
1214920863	861482226	1361991443	401634360	666705223	1749298092	1962756461	1369746202	1212631262	1174790105	
1421726378	1262672558	1862879037	1006977676	638677873	991177002	1039504136	1709916056	447950128	141424409	
1691942993	327872383	1561792976	1944388104	1279642028	1999980385	1059261614	1752638834	1720134100	1423213437	
44224998	787571315	137212015	1406216441	1189205675	803917238	1008030885	1004478489	26179792	73178499	
31784946	1447906170	1335851058	1894663983	307400198	1974528931	738357337	1346904334	1536961339	1186307466	
1488328743	1081420685	1514179849	902638072	878325141	646338229	755134809	1937586755	251493416	327785261	
1213316544	295718414	1115356576	1350528559	1701934855	157078604	6962150	562482092	1161557093	33141942	
635660591	1193342039	1481048113	1971511649	940522375	1788448311	1798556933	1678879712	987868998	1188034624	
717703530	328714093	121971661	84399732	1231352165	1000296803	730737961	1986486975	790399910	982231377	
166788588	2003716455	1277949791	1282145165	1206761366	832400998	1439223769	1213723516	1394883090	453297214	
1246865459	2030543682	1646639253	580429924	1854571683	439677980	221394587	1505644968	2118557693	1209263585	
546195945	688777575	1537977679	668167606	773177307	621846196	1668464409	1503915269	460849523	311380672	
338662998	627638112	167613479	1616612790	1909783277	1374374845	301530140	1201523398	440614714	1696413231	
1654820612	1687480173	1579473265	1153976217	120426449	1286561300	1593654198	341821036	644722621	1564728243	
1551084622	1190918566	106022170	941578653	1859086172	879199478	1563424849	1380066934	235631099	2024274373	
1691447606	574294097	504428837	1859061085	43423239	266728466	1085952282	344953380	1468251864	1526566996	
2041366611	975588828	1066563521	1473356228	2129565045	1186989970	612433880	1575735595	1528811007	1257156501	
992980190	932411981	300591419	1099002361	1873990634	12193944	1978201839	1289931835	1392260878	66349290	
1166722560	936224836	640643387	1671151397	647802273	684066627	1937879863	1733754555	1029020007	1258648079	
1112837904	922902970	86753259	31917777	248775550	68834657	1218907748	861209430	1644570252	600235107	
2118365932	490066795	1532647088	271473703	1589069156	1259154074	283667647	1419787347	401602261	1675928525	
1486136637	1568324822	464669713	2126780024	1091992571	1112471986	663363003	882388787	698742894	1692383010	
2141036866	1811580798	467802332	80306478	1843498575	716577882	149141135	914922675	1577787313	1793711387	
1515157782	1548669597	136294534	900321222	1820143300	1725363690	11991648	2103810948	997667389	413593910	
1632255825	336320378	1981918732	2096925539	315616755	926427655	1061913877	978979758	1808816442	1760656771	
523879121	1802369661	1424753921	991681453	1882676139	1120768849	1708259336	2031817274	2035691524	1138563001	
1678045013	1403365659	539748950	1814339548	156203233	212408602	1392219590	168194882	168735902	242403332	
581788792	1800991728	578723710	416223876	1750433619	894340465	1342651531	664863848	1873320224	1003984326	
278036972	249715697	658870339	1702790893	1241397150	394062830	676076094	802172838	278396456	564283971	
1940735839	1956441469	1967649630	333001141	1623297369	2123852863	545409744	868033312	144564097	714145646	
1110436644	726352889	367653726	1689160354	1142576765	2118087345	436017172	337744649	635467546	161853748	
1341728975	913504518	411569445	2000599314	468811763	1652966595	247178496	1144887858	307655786	525574952	
1709171829	100907977	334532773	1529337811	433909119	1957830143	1505707026	979318863	678379807	1650271124	
1693464509	1788816451	229140365	2061118236	1330493157	1371717131	2031721933	1766510329	1709461780	519705831	
1928364077	903707107	1433210349	192449874	756822773	1902022113	1845416470	1004001269	899426323	5588608	
1529576221	461114504	106496585	1864108994	1990452315	540405704	1674455489	1348675693	1519724567	205351648	
851463169	1065705429	1994168099	1080603535	979340017	1177177609	304837018	863578302	796204290	2014298798	
1383284134	577084720	770522257	669010835	769534594	1527345030	423549300	467467416	383862651	1322975623	
473056024	1913438872	1784090127	579552610	1630064218	1627058794	1119958314	1157036060	828250840	492199234	
1362387708	1679714009	1557904663	1209072160	612833896	389761032	238766121	917670914	1253339334	1034970411	
784486064	489139820	1612055131	1555008321	1158150656	234106078	934869703	1581699956	701573494	1318732354	
757191932	1174629519	1084687578	393798411	1754182129	567268149	2020857206	726656795	1724304209	701624398	
1218856029	939208269	233854759	629277044	796781	846688656	1019038076	239562902	1764359570	124893763	
1274533314	401361987	614033583	739104797	1956370308	1772184239	973210875	743756364	1206400548	1674784370	
2062488718	1963592480	701930241	999692649	209907243	308628722	1566960798	83280801	1035285517	1143781359	
784905199	106657899	2082989628	1018759959	735934943	2083786410	1865448615	1754973020	175865664	1482324537	
1879866783	1450398978	1883686524	346416718	42020128	1692573185	2118600958	1015231003	288845901	1177517858	
542531725	203850971	993626690	1244461966	1203543620	1203533933	1553090688	623020770	1286814735	440892558	
1766802129	2071719934	547550457	1702308110	942996245	1283485400	1638610872	660961212	890974772	1814476536	
2143285750	623357907	1117391867	1879488626	969774626	1159411995	1424578163	940891936	27159350	1713424064	
2118409794	569691076	1917275036	964552836	1814153042	973335008	20603121	1219760083	1596355779	1307417856	
1660652641	1215674260	1231654143	60719450	770498722	27166740	1344204850	261625946	688127953	87695975	
2076102483	683930055	711053882	1046010702	415935033	1680828508	57939049	1840513197	474236796	85098399	
1406453613	445162942	654789475	1176245001	1409715778	321458870	2096362	1430318900	1541218953	1598452141	
590253108	1054387946	666642753	1821907251	1115107396	1437141476	1849073992	311828598	1698767422	389718297	
399524573	1627386257	1073648352	1110578456	525913311	1489583385	643923316	583852360	1182612934	1118160113	
668950760	441582900	1563323055	1323740235	1617827901	825555186	1645199105	1619924263	108390438	1038934410	
1070892756	698643546	2093322356	1737535510	373067150	1060946104	1027193338	74657494	1372774703	578477112	
464375791	1772299276	58379722	1538024143	735394084	584293033	880123880	1379317401	1168145394	2062736815	
349993866	1837096154	356836067	1913316921	1013352741	1974663968	591388459	511068199	1447104584	699778897	
1550002609	370513692	1398422444	1495841318	2108049202	1771489594	409303774	987758892	1846147088	1782078477	
1566236005	163039231	1406894106	1624615727	1701063374	2142288190	61425112	433703606	1374121943	1229570506	
348956773	1724115809	919183012	705792840	1489949083	1932535754	532973161	2081337542	296120305	1980077745	
633632792	1846122914	203107789	2032055236	1194480584	163673344	1656061182	1603784359	1151432236	1354724622	
1238379188	570184593	1517763853	497789646	47316672	1071343579	492594189	108741785	1505047185	1866716132	
1338312291	1854003959	1443348294	110011656	412313151	785813729	2042547410	945286312	719667623	191184067	
777880409	1353300415	2037306981	980988199	1237872003	1084303918	1144661543	746449537	540604629	148610131	
2101174159	1778983817	718794725	1471454364	129289816	766111397	395314295	621884005	874853182	1900361481	
341116489	65681826	1606881792	1784464783	175693482	2019194943	422794864	70757244	816997608	1142462488	
261941311	1594878017	348279255	151764644	428382568	1586151259	1236068562	1573044111	185117148	1776673191	
1721654243	138807660	1408173361	292965320	1610262024	1537463177	1059076717	2005576320	11863534	1933929900	
1758454153	352980023	1999611726	1217852297	2137444807	27821560	1089563592	412756023	98578804	1906561200	
1555218511	360520115	1353955570	1903497767	512284759	1782338138	1342165378	1748353322	1207898602	1527282526	
1377542865	782069197	1666090186	638232578	1075034517	1128868563	28212107	2134111234	986961235	40075641	
1920557486	597931740	393055665	1772685564	1815784037	383016824	1800507124	757863981	795772847	1899085928	
516941534	203507711	112122395	1870897104	2107005478	624407155	1505751594	1301687208	225276829	566166548	
681486086	1602819694	1348235745	200092625	93568625	275786614	1328961188	121780732	262414201	168438775	
161856374	35488039	766370515	554912039	1808173604	434670904	937928863	1461197080	1192534885	1733701710	
1212799361	1709476419	1937209421	1324921756	1432889875	1896731251	1949328911	791157822	1050934811	27122092	
1357324370	1732420898	1629941787	558076468	1932513523	1723510412	833863082	1113991063	1845291144	1096277283	
1282429838	2007147518	1131765323	2048800353	414575909	792455279	335987609	1352504772	106168711	1528522494	
938722835	1318968072	1090515266	728448608	496406181	375921493	477696212	298251444	1167079315	1528631023	
325373537	376920038	1113568273	1955315324	934996506	898598148	1531342088	1768859588	2012589211	1229149584	
717653224	1147535401	1088813455	1849418547	1048852106	1503389364	494390178	1384839715	708410489	600558889	
765878562	1647133324	1919526962	1856393828	228098284	268449495	84831673	705794496	566700939	1251910989	
86941872	892074476	1628831027	1200510145	699906152	416343885	2099108294	83764592	37719825	1964213857	
1312914177	755373049	964265611	254243984	457307948	2013117717	1757633348	951698126	1250473785	318560189	
1552257016	2016352347	1965693513	1324300330	1725262527	46308150	1592749825	1810094200	752102646	11967116	
914521541	839044518	904041593	395868920	2039554664	1603947745	812212805	1991179310	1687712338	849932631	
1807909519	853142867	1605305680	624691482	1107386851	2062613629	490325552	717536551	866828107	1740799337	
1036096741	271601475	1609668036	854306606	1595901805	1187446915	900614756	1041167982	850057467	1652717403	
1053135099	1764579009	344278273	1957176692	12964281	236349289	1413640789	825177087	80044951	953869479	
1675109718	1887954471	1807012346	1132931750	365162305	766915549	1048061731	855487857	1484452101	1914889839	
448803546	373065194	39007666	2058471582	1227371800	1634909472	1098434849	2127986557	528593806	1948492317	
1633220312	1581728905	1565587678	1977498585	1391421949	1578551959	66364227	657579091	256245398	146409178	
1611448570	1931355116	2034363649	1270977269	916803219	252042307	2037892818	1964864950	1107530164	1374861271	
1732271141	1556333711	1747926465	1771278808	1467321645	827814618	1258704632	418272847	808317527	1787298438	
219281516	294054191	1221543696	1784869194	124069128	465481997	1215937505	190433355	1123061088	1472182904	
336842534	587026011	1256054372	223722535	1858003280	25373943	475764842	1748412450	1990238894	1583295007	
975790074	1575026387	992145070	576232891	1198821547	311983067	1404047509	310042531	730255914	64881388	
2097340970	949537430	358935579	1171401018	586922976	483004708	1636883015	1802860482	673438063	612460456	
1127559738	1010280597	1199486467	236130462	1234003133	910006099	261504406	1709767975	510934901	104259652	
1145579334	1486724975	1679286039	2137724404	2062957867	730623939	302223824	1319521728	1040666470	1032479738	
1384403117	990523792	1982017169	1743338696	14441162	421456497	78859756	1651324178	76833331	752297820	
116300986	1204393069	1762578417	1315787453	1440523532	849097902	78309904	1702027938	411382230	589244805	
1806287590	1556961564	2075969781	1338089981	1547202321	1991444000	2068713920	1849426145	1163482080	961896743	
734422235	400401549	1952420535	568955756	2143740246	1966861698	990412254	75116354	1470702228	1067245585	
827414174	1587003214	124155007	442508944	755307019	1564678539	1291606846	833616923	1119222829	1702989076	
1422861728	778026771	1112466993	1351347861	2116116752	512185666	1195308213	2037347025	214128163	211306646	
851760120	948550398	611708195	656697007	1517506155	607964793	476075057	360434761	683081148	1946777285	
1427680346	1510495322	1386296851	1551835353	1953004266	2141603870	969030244	1097127465	827737145	2088253073	
652632893	103115226	718796196	1765099886	1454463087	687429301	129801904	502287653	577292678	343930067	
713594299	1429052798	1292480466	1325302494	2085749805	662502973	1933267288	414341215	1022937734	468864788	
213634852	303134432	1979360110	1599931704	1854969786	1784880729	1594051926	676516382	734524546	274305424	
617285808	1387157439	377420650	1336082004	1004773678	1831883737	2023511305	1134575582	186687742	453320335	
1478505650	900282041	1882373133	623502468	78100888	1820639291	1286005441	2011368176	87496858	161459527	
332749316	301131710	464593959	164625778	1901063414	172080097	1949506507	1347631693	848596480	536547405	
1621937117	1465882288	1923704845	1999357767	654480644	780994875	1683757856	530508302	1915570457	1870445599	
983828637	1246592459	623243992	718718123	1870094927	701344880	391873766	1008616720	565229408	479370624	
1170076247	897978724	780502334	1634670207	1062604503	534082101	1806750304	864627362	1881713794	507863136	
1401174768	1356167263	1973745424	1177395965	1208041382	480742421	1958390840	744315590	1011250723	1726477649	
467277541	1995079360	825586461	1090521534	566313835	548197740	1791866414	958187601	1556814461	209612175	
1437558225	579407060	1107590899	70576912	66593619	22711754	604659013	1873343924	887339117	338889159	
233723412	141030237	1695056422	59985189	1318426202	755614156	540727610	1129333394	1499929746	1551978333	
708327395	1967207288	1399574045	1533913856	910245174	1965887881	2082111597	554627940	776591834	1491442410	
764240115	66666412	2070849470	1871831015	137243324	2137443090	1894542769	741902337	1863303366	634398238	
1080791496	2097026778	775428475	628364270	9528319	2093854677	1383978426	550255929	1075704423	736424524	
2102234262	1784031819	556148164	1354324660	1170462027	1466393338	1172728893	1105089976	2021021279	1949320727	
449048738	637777746	2015987139	372414561	362125113	5746815	362374003	109184235	747649152	78193721	
743582473	1828440648	27736851	1519010949	309321270	37265171	1465381978	1693299696	587521100	393602754	
282240573	542271715	30150925	838388737	1896596375	1200612952	157298428	921841620	158219281	30836059	
723678699	607268019	668613805	592182191	979682580	1030738919	597929006	1342056583	1139923154	1345578159	
1420250304	1883505627	1026535159	1447987156	1255032928	1335856430	1485252327	572931259	881672478	2072773427	
966534013	1163913051	467561494	996684938	2002301789	216674221	49814242	12116569	1138515841	208033523	
42952628	1862194541	815301543	711566433	306893084	1794984123	1742305352	904822090	989557059	734744858	
102916601	262323715	470766838	1129451761	1710310871	1725799766	317824543	1048079550	151247377	1199497021	
973369330	1117781390	215926425	1440930824	2114466328	70744566	1657605046	16796923	82861135	648637239	
224830446	125813763	363348132	1040131989	837380196	670241216	687632465	432201901	1575063307	1677189524	
1166946759	1677979908	1939513239	1637713597	659948021	1502340463	1216029716	977772564	402936365	1367277093	
29785938	1376305695	337574836	245712363	669752872	304557516	316456929	179874270	321354439	399318064	
828511509	546184886	525131827	1191859642	1586316875	1362512023	1862100858	126465692	1794713924	1289680517	
1803655216	814177036	820176778	1595684808	304406985	1480124799	950541623	1520436701	310413716	1353477988	
740230147	340199654	582300036	1077804983	585912017	1252052908	1382362499	902368946	1431927178	1703716939	
1301687010	112955039	102418177	1826818837	1304814681	1688735052	1041847212	1019431892	1815200745	689077489	
161628761	1471372313	1503254525	981805539	919573473	1807661510	314446691	1870115096	1180614564	624860407	
1076109437	1920844711	965060061	1658409473	851166046	1550972078	762978733	86044897	305857376	47422263	
1789761836	1607544386	160377302	1892180013	1286879575	1465191984	1433431418	181243139	337140228	1101148515	
870320628	498768989	425037180	226091505	1480574529	1344610654	2033753016	1795021220	1067242102	1066883932	
272397979	2143351539	840244995	1237458040	1654277364	1691411041	640946470	269772449	1777455938	946803846	
317194712	1419734127	406864584	477572015	1164430492	1693744159	1942763999	450378262	1874987298	132420579	
1551526777	597824279	631189568	1976563958	823915784	2111764097	1173690964	710185152	1759301669	93449418	
1777069084	2031699648	89317310	469830431	1121674040	1743594674	13757824	1762620510	2013367124	1791213763	
561940708	183078188	1063464242	968805292	660650203	80411086	515065803	455930554	530789349	242569454	
588351133	2082316126	840393733	1219540702	1911396436	1664309517	1183821151	937603752	227011022	795639173	
1031053171	2004080106	679855173	1120370481	326426890	1801529214	716481507	340184714	1416666076	582364983	
2131398477	1978606785	765443172	1047379071	799928429	1426093375	1127790158	1314994233	1882023930	1658579507	
1557563687	322891415	1593411985	250473772	1542432117	1357324774	1914783289	578769621	147444878	2141794311	
1374408794	1178498049	1998390770	2054263967	151384882	177334012	1708309533	867866390	517518726	977491962	
1450231373	501433556	808615099	68190897	1548812627	1608543528	1494284273	529119137	776054113	1228824555	
40214996	186134152	1551715970	1633626982	436607924	946664440	843468108	203907566	1525434061	990912986	
198218229	752359207	21927388	49125351	659139526	173312270	226459363	219965412	1041178660	743978090	
1197457374	343926386	1245411646	2006072473	412117283	646740625	1467132353	1906401556	1175859763	95702819	
987742463	1216074759	281836971	391974786	702218093	718444896	1338639226	1545686201	922352462	716589639	
389115540	1120570691	1468948846	411042928	1169696043	2128088372	584355198	1396155406	200570136	1625533859	
2140133496	1398027510	1969460245	1238061494	1256616335	234093880	1884802120	576265041	2140495437	913178235	
671967860	980754252	2129252994	953804831	1372729038	683987440	1672249727	563884616	82189993	447118541	
1280474255	471305533	1567689233	601939453	882348461	589901628	582544178	1466703660	1986057034	783114314	
944753871	1978706883	33658177	766730468	1069284729	1290274512	1000824348	806603201	1866539553	993836137	
1719781436	391023765	1974590390	1701550783	1344828597	1199835780	238054575	869594676	1763720397	320244568	
1316713218	896711004	791550102	736918803	1498650458	1673898563	1326820431	2081194636	993118575	1165393817	
716825302	1937872446	996617052	750483479	557119266	2065901782	2040757992	1557943615	725021335	1759813897	
404296104	297319124	3354015	231402846	1998869907	1348182612	1431238627	89440834	70293640	1047475376	
409685402	1387006858	1944186380	1201235504	2123925661	1295353190	727650420	1303262444	1229064178	1720768995	
321172614	1945889481	1511157794	1317789666	548889312	2068277060	1236207800	442163656	1478737027	1961229136	
54493906	1883033132	111064612	57847921	2114435978	2109934519	1406030533	1398190957	51891705	1476324173	
298182685	461577107	715847384	94885418	1662812612	692289397	1390238608	242979384	1995551842	471819139	
1963748379	169240808	270224972	1327422525	1487030474	819114284	1248215938	575754627	1261277941	579469317	
389500115	1315771847	315018801	500564727	1373619768	281971132	463015598	632166653	1680162089	514907303	
2108490826	1978344775	976484410	676854562	2073230193	491813374	1369143960	1315985153	734792758	1217212154	
1787804292	551057490	1386452962	2058029264	1878480015	725999788	729659901	979212305	1301754415	1990937842	
1558681623	1691254530	1159226041	1873700424	44335609	385362161	8187908	507351207	1017528814	1688349998	
1022258510	978535992	1519211125	1998742921	1655390555	1444957670	343072647	877050867	613459175	1077865406	
2094263021	253779820	1628922896	1333232335	164325436	1359919263	2059232123	893985337	191647921	1213502891	
737439531	1750329544	757273773	1896665572	1476546320	801609383	134544085	1484734229	1308960590	1152072899	
1025600579	183735453	2130608892	397328056	34994726	1638515799	1842285726	378067373	368083018	308261253	
1455932779	314862391	562041073	937372027	1648094726	726366510	149807643	1559843201	1620351847	341455564	
625862444	210307731	2091785108	1383136218	2106973303	1420847780	37261953	94033741	758098361	1346222543	
1246106640	1783698940	1529957996	1229231884	33543348	1564952722	720264035	1875829074	1943020096	1088347053	
36606680	1251469227	1403209444	598647753	41357607	903820522	1325014263	191165250	316180076	797882463	
532620814	942042520	1008190194	476922274	177695090	967679849	1897770054	214957043	1061713590	508384768	
1561179587	160336583	144600060	943653935	1389568467	178143409	361123010	2109832503	2053972483	156659458	
1050695908	2090579163	1408128685	306421705	541743269	1449486292	1210242227	1866757532	1640651542	1526422303	
517156347	25788708	320981176	1525346541	502710982	498676266	345542743	252997389	713633310	1407256333	
761382157	127329249	1567592916	905982217	1070983184	809677736	1084125626	1432106194	772026591	990614462	
1588765652	1822722499	933709977	849410690	2129144204	1475453246	151413334	1191902784	1194727131	1792064877	
570841439	1711883478	1817853585	891822615	1089746372	173080920	1390498882	1435289115	426078309	2104132192	
695061800	1187460466	83977793	115171069	2093442683	1154960977	924848805	1030084662	439583524	1696875396	
